observed,predicted,low,high,anomalous,actual_anomaly,err,threshold
715.106,718.939,715.74,722.138,1,0,0.0766636,0.0639817
715.296,719.122,715.958,722.287,1,0,0.0765302,0.0632847
715.694,719.462,716.343,722.581,1,0,0.0753619,0.0623737
716.428,719.431,716.29,722.573,0,0,0.0600648,0.0628319
717.457,719.073,715.897,722.25,0,0,0.0323273,0.0635328
718.401,718.755,715.943,721.567,0,0,0.00707761,0.0562476
719.581,718.391,715.432,721.35,0,0,0.0238017,0.0591851
720.799,718.045,714.97,721.121,0,0,0.055071,0.0615125
721.816,717.663,714.729,720.597,1,0,0.0830545,0.0586753
722.821,717.31,714.355,720.265,1,0,0.110223,0.0590967
723.839,716.411,713.544,719.279,1,0,0.14855,0.0573493
724.862,716.751,714.061,719.44,1,0,0.162225,0.0537913
725.688,716.7,714.238,719.162,1,0,0.179762,0.049239
726.038,716.382,713.988,718.776,1,0,0.193128,0.0478798
725.729,716.291,713.699,718.883,1,0,0.188755,0.0518381
725.208,716.412,713.944,718.879,1,0,0.175926,0.0493511
724.631,715.671,713.162,718.179,1,0,0.179205,0.0501701
723.652,716.814,714.326,719.302,1,0,0.136766,0.0497585
722.463,716.798,713.825,719.771,1,0,0.113294,0.0594587
721.194,716.903,713.571,720.235,1,0,0.0858231,0.0666379
720.116,717.505,714.255,720.754,0,0,0.0522279,0.0649905
719.068,717.599,714.355,720.844,0,0,0.0293704,0.0648978
718.216,718.14,714.752,721.528,0,0,0.0015136,0.0677583
717.645,717.793,714.358,721.227,0,0,0.00295271,0.0686934
717.224,718.435,714.886,721.984,0,0,0.0242176,0.070982
716.802,718.318,714.813,721.823,0,0,0.0303182,0.0701033
717.112,718.274,714.762,721.787,0,0,0.0232477,0.0702522
717.623,718.678,715.372,721.984,0,0,0.0210969,0.0661176
718.378,718.466,715.049,721.883,0,0,0.00176202,0.0683352
718.916,717.909,714.602,721.217,0,0,0.0201316,0.0661554
720.056,717.886,714.538,721.234,0,0,0.0433977,0.0669664
720.603,717.679,714.566,720.791,0,0,0.058488,0.0622564
721.508,717.364,714.226,720.502,1,0,0.0828849,0.0627595
722.264,717.114,714.279,719.949,1,0,0.102999,0.0566919
723.238,717.214,714.447,719.981,1,0,0.120477,0.0553343
724.119,716.9,714.243,719.557,1,0,0.144385,0.053138
724.936,716.848,713.984,719.711,1,0,0.161769,0.0572675
725.868,716.398,713.716,719.079,1,0,0.189409,0.053637
726.332,716.582,713.908,719.255,1,0,0.195005,0.0534687
725.725,716.58,714.193,718.967,1,0,0.182901,0.0477456
725.486,715.856,713.229,718.483,1,0,0.192595,0.0525383
724.48,716.27,713.307,719.234,1,0,0.164195,0.0592739
723.484,716.871,713.54,720.203,1,0,0.132252,0.0666314
722.305,716.094,712.957,719.23,1,0,0.124227,0.0627348
721.338,716.729,713.341,720.118,1,0,0.092172,0.0677669
720.468,717.336,713.923,720.748,0,0,0.0626462,0.0682507
719.807,717.584,713.948,721.22,0,0,0.0444611,0.0727229
718.783,718.099,714.64,721.557,0,0,0.0136832,0.0691715
718.186,717.99,714.279,721.701,0,0,0.00392681,0.07422
717.623,718.202,714.562,721.843,0,0,0.0115873,0.0728047
717.435,718.261,714.53,721.992,0,0,0.0165226,0.074615
717.664,718.318,714.854,721.781,0,0,0.0130718,0.0692655
718.644,718.504,715.127,721.88,0,0,0.00280409,0.0675292
719.471,718.43,715.093,721.766,0,0,0.0208291,0.0667275
720.026,718.357,715.03,721.683,0,0,0.0333852,0.0665333
720.907,717.755,714.541,720.969,0,0,0.0630481,0.0642798
721.864,717.63,714.446,720.814,1,0,0.0846776,0.0636779
723.001,717.827,714.94,720.713,1,0,0.103486,0.0577355
723.564,717.177,714.399,719.954,1,0,0.127746,0.055551
724.197,716.867,713.835,719.899,1,0,0.146605,0.0606425
725.128,716.855,714.299,719.411,1,0,0.165463,0.0511159
725.664,716.759,714.082,719.436,1,0,0.1781,0.0535434
726.102,716.76,714.145,719.376,1,0,0.186831,0.0523039
725.943,716.367,713.591,719.144,1,0,0.191512,0.0555378
725.5,716.361,713.748,718.974,1,0,0.182779,0.0522576
725.292,717.05,714.029,720.071,1,0,0.164843,0.0604252
724.055,716.786,713.797,719.775,1,0,0.145375,0.0597774
722.971,716.611,713.843,719.379,1,0,0.127203,0.0553565
722.09,717.366,714.057,720.674,1,0,0.0944867,0.0661651
720.996,718.119,714.61,721.628,0,0,0.0575428,0.0701811
720.166,718.346,714.729,721.963,0,0,0.0364031,0.0723456
718.896,718.365,714.8,721.93,0,0,0.0106187,0.071304
718.068,718.129,714.513,721.746,0,0,0.00122856,0.0723338
717.327,717.823,714.123,721.523,0,0,0.00992266,0.0740027
716.846,718.638,715.208,722.068,0,0,0.0358415,0.0685989
716.649,718.843,715.3,722.386,0,0,0.043889,0.0708605
717.32,718.708,715.17,722.247,0,0,0.0277686,0.0707776
717.664,719.085,715.695,722.475,0,0,0.028421,0.0678014
718.517,719.076,716.077,722.075,0,0,0.0111802,0.059986
719.252,718.388,715.217,721.559,0,0,0.0172819,0.0634123
720.013,718.523,715.314,721.731,0,0,0.0298075,0.0641746
720.949,717.551,714.648,720.453,1,0,0.0679668,0.0580478
721.533,718.027,714.741,721.313,1,0,0.0701219,0.0657127
722.018,716.974,713.874,720.075,1,0,0.100873,0.0620167
722.448,717.087,714.184,719.99,1,0,0.107222,0.0580635
722.962,716.605,713.604,719.606,1,0,0.127133,0.0600179
723.557,717.242,714.329,720.156,1,0,0.126293,0.0582711
723.775,716.749,713.515,719.983,1,0,0.140519,0.0646743
723.535,717.118,714.388,719.848,1,0,0.128332,0.0546015
723.125,717.043,714.006,720.079,1,0,0.121645,0.0607291
722.773,717.162,713.986,720.337,1,0,0.112224,0.0635094
721.964,716.658,713.718,719.598,1,0,0.106115,0.0588009
720.839,717.176,714.016,720.337,1,0,0.0732505,0.0632095
719.845,717.564,714.393,720.736,0,0,0.0456147,0.0634307
719.054,717.792,714.439,721.146,0,0,0.0252367,0.0670664
718.47,717.423,714.175,720.67,0,0,0.020948,0.0649558
717.886,717.725,714.402,721.048,0,0,0.00321746,0.0664622
717.176,717.63,714.142,721.117,0,0,0.00907721,0.0697496
716.557,717.775,714.415,721.135,0,0,0.024356,0.0671968
716.392,718.302,714.81,721.793,0,0,0.0381939,0.0698312
716.972,717.685,714.346,721.025,0,0,0.0142706,0.0667882
717.463,718.047,715.173,720.922,0,0,0.0116896,0.0574984
717.892,717.839,714.558,721.119,0,0,0.00106651,0.0656114
718.419,717.71,714.636,720.785,0,0,0.0141775,0.0614916
719.006,717.61,714.701,720.518,0,0,0.0279286,0.0581704
720.001,717.511,714.721,720.301,0,0,0.0498029,0.0557945
721.03,717.31,714.641,719.978,1,0,0.074408,0.0533684
721.471,717.199,714.599,719.8,1,0,0.0854378,0.0520118
722.151,716.475,714.089,718.862,1,0,0.113513,0.047731
722.949,716.756,714.237,719.274,1,0,0.123867,0.0503656
723.582,715.9,713.71,718.09,1,0,0.153646,0.0438015
723.99,716.012,713.644,718.381,1,0,0.159551,0.0473708
724.163,715.948,713.677,718.218,1,0,0.164304,0.0454082
723.803,715.984,713.341,718.627,1,0,0.15638,0.0528513
723.526,716.67,714.207,719.133,1,0,0.137118,0.0492637
723.121,716.58,713.98,719.181,1,0,0.130812,0.0520166
722.358,716.584,714.071,719.097,1,0,0.115488,0.0502599
721.615,716.393,713.565,719.222,1,0,0.104433,0.0565695
720.802,717.011,714.248,719.774,1,0,0.0758177,0.0552677
719.891,717.066,714.102,720.031,0,0,0.0564913,0.059288
719.2,717.359,714.463,720.255,0,0,0.0368156,0.0579193
718.606,717.532,714.699,720.366,0,0,0.0214751,0.0566706
718.415,718.054,714.881,721.228,0,0,0.00721321,0.0634708
718.057,717.996,714.897,721.096,0,0,0.00121235,0.0619967
717.816,718.03,714.95,721.11,0,0,0.00427597,0.0615994
718.173,717.922,714.634,721.21,0,0,0.00502128,0.0657621
718.78,718.205,715.229,721.18,0,0,0.0115104,0.0595076
719.205,718.161,715.214,721.108,0,0,0.020882,0.0589371
719.904,718.121,715.053,721.19,0,0,0.0356506,0.0613662
720.688,717.893,714.834,720.951,0,0,0.0559058,0.0611712
721.423,717.604,714.943,720.265,1,0,0.0763739,0.0532174
722.054,717.28,714.715,719.845,1,0,0.0954853,0.0513
722.519,717.838,715.298,720.378,1,0,0.0936261,0.0507969
723.166,717.414,714.875,719.953,1,0,0.115034,0.0507792
723.75,717.161,714.701,719.621,1,0,0.131776,0.0491942
724.076,716.879,714.544,719.214,1,0,0.143944,0.0466971
724.476,717.05,714.693,719.406,1,0,0.148524,0.0471265
724.59,717.455,715.169,719.742,1,0,0.142693,0.0457345
724.387,716.882,714.345,719.418,1,0,0.150109,0.0507317
724.185,716.922,714.362,719.482,1,0,0.145257,0.051201
723.593,717.283,714.886,719.68,1,0,0.126203,0.0479326
722.751,717.577,714.691,720.464,1,0,0.103475,0.0577319
722.042,717.484,714.707,720.261,1,0,0.091154,0.0555417
721.276,717.348,714.57,720.125,1,0,0.0785697,0.0555473
720.725,718.357,715.399,721.314,0,0,0.0473659,0.0591454
720.138,718.448,715.702,721.195,0,0,0.033794,0.0549239
719.74,718.274,715.052,721.496,0,0,0.0293192,0.0644413
719.053,718.561,715.757,721.366,0,0,0.00983104,0.056094
718.787,718.676,715.873,721.479,0,0,0.00222074,0.0560637
718.987,719.122,716.238,722.006,0,0,0.00270069,0.0576738
719.33,718.656,715.71,721.602,0,0,0.0134777,0.0589182
719.774,718.891,715.847,721.936,0,0,0.0176514,0.0608874
719.906,718.651,715.876,721.426,0,0,0.0251012,0.0554915
720.511,718.72,716.075,721.365,0,0,0.0358129,0.0528974
720.952,718.302,715.601,721.002,0,0,0.0530068,0.0540119
721.485,718.619,716.252,720.987,1,0,0.0573172,0.0473503
721.804,718.4,716.284,720.516,1,0,0.0680839,0.042316
722.189,717.99,715.997,719.982,1,0,0.0839896,0.0398546
722.581,717.908,715.917,719.898,1,0,0.0934695,0.0398037
722.862,718.042,715.967,720.118,1,0,0.0963927,0.0415053
723.104,718.585,716.457,720.713,1,0,0.090377,0.0425547
723.272,718.329,716.246,720.412,1,0,0.0988528,0.041663
723.153,718.325,716.017,720.633,1,0,0.0965592,0.0461691
722.896,718.257,715.999,720.514,1,0,0.0927888,0.0451511
722.538,718.367,715.712,721.022,1,0,0.0834216,0.0531072
721.856,718.459,715.89,721.029,1,0,0.0679316,0.0513858
721.12,718.742,716.439,721.046,1,0,0.047551,0.046072
720.417,719.369,717.114,721.625,0,0,0.0209524,0.0451056
719.99,718.553,715.902,721.203,0,0,0.0287467,0.0530056
719.581,719.137,716.723,721.55,0,0,0.00888371,0.0482727
719.007,719.122,716.654,721.589,0,0,0.0022935,0.0493506
718.7,719.674,717.288,722.06,0,0,0.0194712,0.0477195
718.424,719.717,717.191,722.244,0,0,0.0258675,0.0505269
718.364,719.641,717.222,722.06,0,0,0.0255463,0.0483809
718.296,719.67,717.485,721.854,0,0,0.0274734,0.0436861
718.685,719.473,717.701,721.245,0,0,0.0157579,0.0354323
718.922,719.893,717.894,721.892,0,0,0.0194178,0.0399865
719.33,719.701,717.846,721.556,0,0,0.00741439,0.0371042
719.729,719.369,717.685,721.053,0,0,0.0071983,0.0336853
720.186,719.171,717.418,720.923,0,0,0.0203094,0.0350535
720.69,718.989,717.679,720.299,1,0,0.0340211,0.0261943
721.097,718.424,716.665,720.182,1,0,0.0534652,0.0351647
721.343,718.876,717.601,720.151,1,0,0.0493338,0.0255001
721.657,717.931,716.759,719.104,1,0,0.0745176,0.0234504
722.088,718.5,717.299,719.702,1,0,0.0717557,0.0240312
722.429,718.237,717.239,719.234,1,0,0.0838475,0.0199573
722.459,718.208,716.824,719.592,1,0,0.0850223,0.027676
722.299,718.235,717.22,719.25,1,0,0.0812831,0.0202937
722.008,718.502,717.259,719.745,1,0,0.0701255,0.0248591
721.51,718.029,717.121,718.936,1,0,0.0696298,0.0181529
721.007,717.871,717.041,718.7,1,0,0.0627241,0.0165893
720.381,718.445,717.281,719.608,1,0,0.0387274,0.0232762
719.784,718.403,717.431,719.375,1,0,0.0276204,0.0194374
719.504,718.658,717.75,719.565,0,0,0.0169273,0.0181449
719.153,719.093,717.848,720.337,0,0,0.00120548,0.0248873
718.772,718.299,717.057,719.542,0,0,0.00945079,0.0248466
718.589,718.906,717.82,719.992,0,0,0.0063412,0.0217205
718.391,718.699,717.466,719.933,0,0,0.00616929,0.0246681
718.253,718.941,717.73,720.151,0,0,0.0137518,0.0242022
718.351,719.157,717.923,720.392,0,0,0.0161286,0.0246981
718.515,718.901,717.709,720.093,0,0,0.0077201,0.0238426
718.59,717.97,716.806,719.135,0,0,0.0123919,0.0232959
718.894,718.06,717.483,718.637,1,0,0.0166771,0.0115465
719.365,717.666,716.959,718.373,1,0,0.0339773,0.0141417
719.681,717.666,717.359,717.974,1,0,0.040298,0.00615184
720.082,717.552,717.227,717.877,1,0,0.0505956,0.00650193
720.603,717.2,716.709,717.69,1,0,0.0680619,0.00980913
721.032,717.152,716.958,717.345,1,0,0.0776077,0.00387397
721.781,717.329,716.916,717.743,1,0,0.0890317,0.00826714
722.484,717.032,716.495,717.569,1,0,0.109042,0.0107455
722.709,716.994,716.764,717.223,1,0,0.11431,0.00458452
723.03,716.909,716.905,716.913,1,0,0.122417,7.6e-05
723.017,717.159,717.059,717.26,1,0,0.117151,0.00200197
722.857,716.892,716.531,717.254,1,0,0.119294,0.00723638
722.151,717.014,716.574,717.454,1,0,0.102746,0.0088027
721.693,717.605,717.089,718.12,1,0,0.0817638,0.010309
721.167,717.309,716.233,718.385,1,0,0.0771658,0.0215213
720.966,717.164,716.171,718.156,1,0,0.0760476,0.019846
721.033,717.656,716.415,718.897,1,0,0.0675437,0.024819
720.869,717.774,716.847,718.702,1,0,0.0618943,0.0185481
720.752,717.659,716.253,719.064,1,0,0.0618691,0.0281037
720.824,717.645,716.558,718.732,1,0,0.0635771,0.0217332
721.16,717.858,716.506,719.21,1,0,0.0660349,0.0270373
720.882,717.413,715.936,718.89,1,0,0.0693775,0.0295389
721.19,717.65,716.571,718.728,1,0,0.0708062,0.0215683
721.359,717.506,716.44,718.572,1,0,0.0770554,0.021318
721.695,717.217,715.726,718.707,1,0,0.0895697,0.0298078
721.253,717.244,715.841,718.647,1,0,0.0801801,0.0280525
721.387,717.511,716.39,718.631,1,0,0.0775288,0.0224104
721.573,717.816,716.336,719.295,1,0,0.0751487,0.0295912
721.842,717.624,715.903,719.344,1,0,0.0843615,0.0344102
722.267,717.686,715.933,719.439,1,0,0.091618,0.0350591
722.417,717.436,715.761,719.111,1,0,0.0996208,0.033492
722.846,717.484,715.936,719.032,1,0,0.107244,0.0309628
723.241,717.564,715.691,719.437,1,0,0.113541,0.0374577
723.49,717.138,715.506,718.771,1,0,0.127031,0.0326533
723.454,717.532,716.035,719.028,1,0,0.118444,0.0299332
723.976,717.267,715.461,719.072,1,0,0.134182,0.0361081
723.567,717.529,715.705,719.353,1,0,0.120753,0.0364776
722.929,717.503,715.448,719.557,1,0,0.108528,0.0410935
722.287,717.713,715.845,719.582,1,0,0.0914731,0.0373728
722.277,718.137,716.072,720.201,1,0,0.0828041,0.0412897
722.208,718.214,715.835,720.594,1,0,0.0798717,0.0475887
721.827,718.587,716.405,720.768,1,0,0.0648094,0.0436335
721.28,718.634,716.248,721.019,1,0,0.0529289,0.0477029
720.8,718.538,715.882,721.194,0,0,0.0452418,0.053121
720.534,718.408,715.875,720.941,0,0,0.0425145,0.0506564
720.322,718.748,716.39,721.106,0,0,0.0314787,0.0471544
720.147,718.811,716.453,721.169,0,0,0.0267219,0.0471675
720.244,718.559,716.321,720.797,0,0,0.0336979,0.0447651
719.724,719.271,717.053,721.489,0,0,0.00906564,0.0443564
719.684,718.89,716.769,721.012,0,0,0.0158741,0.0424241
719.878,718.592,716.287,720.896,0,0,0.0257238,0.0460898
719.924,719.113,717.16,721.065,0,0,0.0162288,0.039056
720.232,719.107,717.222,720.992,0,0,0.0224992,0.0377031
720.554,718.951,717.154,720.748,0,0,0.0320524,0.0359406
720.89,718.87,717.193,720.547,1,0,0.0404065,0.0335376
721.293,718.761,717.069,720.453,1,0,0.05064,0.0338397
721.524,719.216,717.858,720.574,1,0,0.046158,0.0271681
721.958,719.096,717.531,720.661,1,0,0.0572414,0.0313002
722.292,718.804,717.344,720.265,1,0,0.0697532,0.0292044
722.497,719.037,717.685,720.388,1,0,0.0692084,0.0270361
722.452,718.696,717.324,720.068,1,0,0.0751247,0.027444
722.406,718.844,717.589,720.098,1,0,0.0712492,0.0250879
722.172,718.806,717.459,720.153,1,0,0.0673214,0.0269392
721.957,718.903,717.404,720.402,1,0,0.0610785,0.0299747
721.77,719.129,717.884,720.374,1,0,0.0528231,0.0249013
721.46,719.386,717.911,720.862,1,0,0.0414715,0.0295015
721.411,719.636,718.114,721.158,1,0,0.0355057,0.0304366
721.489,719.018,717.513,720.524,1,0,0.0494147,0.0301086
721.259,719.171,717.155,721.187,1,0,0.0417653,0.0403168
721.231,719.413,717.919,720.907,1,0,0.0363634,0.0298815
721.088,719.396,717.961,720.831,1,0,0.0338401,0.0287098
720.996,719.954,718.136,721.771,0,0,0.020847,0.0363481
720.887,719.627,718.249,721.005,0,0,0.0251976,0.0275674
720.654,719.945,718.502,721.388,0,0,0.0141839,0.0288589
720.504,719.655,718.214,721.096,0,0,0.0169838,0.0288172
720.54,719.753,718.279,721.227,0,0,0.0157428,0.0294857
720.657,720.083,718.913,721.253,0,0,0.0114737,0.0234036
720.743,719.962,718.705,721.219,0,0,0.0156202,0.0251489
720.961,720.22,719.383,721.057,0,0,0.0148261,0.0167388
721.436,720.01,718.929,721.091,1,0,0.0285156,0.0216171
721.799,719.874,719.222,720.527,1,0,0.038491,0.0130456
722.118,720.141,719.315,720.967,1,0,0.0395421,0.0165235
722.391,719.491,719.159,719.823,1,0,0.0579954,0.00664115
722.723,719.552,719.09,720.014,1,0,0.0634209,0.00923695
723.05,719.339,718.936,719.742,1,0,0.0742202,0.00806214
722.987,719.39,718.688,720.091,1,0,0.0719484,0.014031
722.864,719.326,719.006,719.646,1,0,0.0707541,0.00639676
722.766,719.47,719.107,719.832,1,0,0.0659262,0.00725262
722.514,719.448,718.75,720.145,1,0,0.0613274,0.013955
722.227,719.567,718.557,720.577,1,0,0.0531989,0.0202018
721.927,719.504,718.771,720.237,1,0,0.0484598,0.0146631
721.655,719.496,718.471,720.52,1,0,0.0431875,0.0204846
721.339,719.35,718.511,720.188,1,0,0.0397853,0.0167656
721.047,719.445,718.526,720.364,1,0,0.0320432,0.018384
720.699,719.53,718.887,720.173,1,0,0.0233768,0.0128625
720.358,719.792,718.99,720.594,0,0,0.0113228,0.0160452
719.982,719.909,719.223,720.594,0,0,0.00147031,0.0137108
719.641,719.895,719.206,720.583,0,0,0.00507239,0.0137757
719.297,719.807,718.86,720.753,0,0,0.010191,0.0189242
719.051,720.316,719.793,720.839,1,0,0.0252996,0.0104561
719.049,720.302,719.746,720.858,1,0,0.0250652,0.0111208
719.081,719.932,719.43,720.434,1,0,0.0170192,0.0100458
719.222,720.072,719.532,720.611,1,0,0.0169907,0.0107983
719.572,720.154,720.101,720.206,1,0,0.0116311,0.00105071
719.877,719.735,719.731,719.739,1,0,0.00283675,7.6e-05
720.29,719.935,719.815,720.055,1,0,0.00710298,0.00240418
720.864,719.391,719.387,719.395,1,0,0.0294576,7.6e-05
721.337,719.502,719.499,719.506,1,0,0.0366918,7.6e-05
721.89,719.309,719.201,719.418,1,0,0.0516113,0.00216578
722.312,719.324,719.32,719.327,1,0,0.0597691,7.6e-05
722.592,719.13,719.126,719.133,1,0,0.0692497,7.6e-05
722.571,719.359,719.355,719.363,1,0,0.0642383,7.6e-05
722.804,719.348,719.344,719.352,1,0,0.0691212,7.6e-05
722.679,718.828,718.824,718.832,1,0,0.0770206,7.6e-05
722.611,718.921,718.917,718.924,1,0,0.0738081,7.6e-05
722.386,719.172,719.168,719.176,1,0,0.064276,7.6e-05
722.2,718.911,718.907,718.914,1,0,0.0657874,7.6e-05
721.439,719.183,718.766,719.601,1,0,0.0451156,0.00834632
721.162,719.017,718.654,719.38,1,0,0.0428966,0.00725892
721.024,719.241,719.237,719.244,1,0,0.0356676,7.6e-05
720.907,719.314,719.011,719.618,1,0,0.0318549,0.00606804
720.71,719.886,719.748,720.024,1,0,0.0164794,0.00275124
720.594,719.6,719.591,719.61,1,0,0.0198728,0.000185147
720.343,719.76,719.537,719.984,1,0,0.0116504,0.00446194
720.119,719.129,719.125,719.133,1,0,0.0197999,7.6e-05
720.147,719.267,718.962,719.573,1,0,0.0175902,0.00611667
720.259,719.478,719.191,719.764,1,0,0.0156256,0.00573529
720.41,719.127,718.973,719.281,1,0,0.0256599,0.00307312
720.768,718.851,718.847,718.854,1,0,0.0383494,7.6e-05
721.285,719.125,719.121,719.128,1,0,0.043207,7.6e-05
721.754,719.472,719.468,719.476,1,0,0.0456444,7.6e-05
722.242,718.843,718.839,718.847,1,0,0.0679769,7.6e-05
722.76,718.904,718.9,718.908,1,0,0.077119,7.6e-05
723.194,718.88,718.877,718.884,1,0,0.0862712,7.6e-05
723.611,718.429,718.425,718.433,1,0,0.103646,7.6e-05
723.971,719.023,719.019,719.026,1,0,0.0989677,7.6e-05
723.94,718.802,718.798,718.806,1,0,0.102757,7.6e-05
723.963,718.304,718.015,718.593,1,0,0.113181,0.00578136
723.832,718.58,718.412,718.747,1,0,0.105045,0.0033512
723.485,718.381,718.328,718.434,1,0,0.102078,0.00105617
723.176,719.067,719.035,719.098,1,0,0.0821896,0.000633605
722.813,719.121,718.723,719.519,1,0,0.0738472,0.0079595
722.284,719.152,718.553,719.751,1,0,0.0626346,0.0119835
721.764,719.664,719.297,720.031,1,0,0.0419938,0.00734303
721.265,719.656,719.083,720.229,1,0,0.0321844,0.0114584
720.663,719.736,718.879,720.594,1,0,0.0185351,0.017152
720.08,719.591,718.643,720.539,0,0,0.00977434,0.0189609
719.583,720.008,719.151,720.864,0,0,0.00849423,0.0171253
719.183,719.828,718.882,720.774,0,0,0.0128959,0.0189216
718.915,719.596,718.406,720.787,0,0,0.013629,0.0238173
718.866,719.629,718.523,720.735,0,0,0.0152575,0.0221239
719.041,719.798,719.006,720.59,0,0,0.0151427,0.0158441
719.267,719.95,719.655,720.246,1,0,0.0136671,0.00590422
719.614,719.576,719.167,719.985,0,0,0.000759959,0.00818143
720.131,719.575,718.975,720.175,0,0,0.0111218,0.0120055
720.807,719.414,719.224,719.605,1,0,0.0278547,0.00381534
721.305,719.469,719.345,719.592,1,0,0.0367281,0.00247008
721.981,719.115,719.112,719.119,1,0,0.0573106,7.6e-05
722.552,719.5,719.497,719.504,1,0,0.0610301,7.6e-05
722.833,719.535,719.531,719.539,1,0,0.0659546,7.6e-05
723.11,719.236,719.232,719.24,1,0,0.0774815,7.6e-05
723.417,719.356,719.352,719.36,1,0,0.0812157,7.6e-05
723.4,719.246,719.242,719.25,1,0,0.0830768,7.6e-05
723.192,719.154,719.15,719.158,1,0,0.0807551,7.6e-05
722.953,719.651,719.647,719.654,1,0,0.0660478,7.6e-05
722.483,719.376,719.341,719.411,1,0,0.0621436,0.000703841
721.824,719.275,719.271,719.279,1,0,0.0509738,7.6e-05
721.377,719.524,719.124,719.924,1,0,0.0370516,0.00800014
720.907,720.12,719.952,720.288,1,0,0.0157341,0.00336337
720.325,719.553,719.282,719.824,1,0,0.0154338,0.00542232
719.894,719.801,719.481,720.122,0,0,0.0018588,0.00641072
719.401,720.178,719.58,720.777,1,0,0.0155497,0.0119715
719.032,720.701,720.494,720.909,1,0,0.0333846,0.0041517
718.848,720.273,720.27,720.277,1,0,0.0285084,7.6e-05
718.767,720.62,720.594,720.646,1,0,0.0370588,0.000515938
718.815,720.368,720.364,720.372,1,0,0.0310575,7.6e-05
719.074,720.613,720.609,720.617,1,0,0.0307797,7.6e-05
719.457,720.183,720.179,720.187,1,0,0.0145187,7.6e-05
719.944,720.285,720.281,720.288,1,0,0.0068133,7.6e-05
720.476,720.113,720.109,720.117,1,0,0.00726342,7.6e-05
721.092,720.194,720.19,720.198,1,0,0.0179623,7.6e-05
721.7,719.899,719.895,719.902,1,0,0.0360276,7.6e-05
722.21,719.539,719.535,719.542,1,0,0.0534307,7.6e-05
722.815,719.276,719.272,719.279,1,0,0.0707879,7.6e-05
723.255,719.1,719.096,719.104,1,0,0.0830937,7.6e-05
723.395,719.418,719.414,719.422,1,0,0.0795351,7.6e-05
723.495,719.444,719.44,719.448,1,0,0.0810239,7.6e-05
723.646,719.011,719.007,719.015,1,0,0.0927004,7.6e-05
723.255,719.113,719.109,719.117,1,0,0.0828349,7.6e-05
722.867,719.205,719.201,719.209,1,0,0.0732428,7.6e-05
722.36,719.17,719.166,719.173,1,0,0.0638061,7.6e-05
721.673,719.573,719.5,719.645,1,0,0.0420047,0.00144505
721.126,719.915,719.57,720.259,1,0,0.024222,0.00688999
720.487,720.075,720.071,720.079,1,0,0.00823796,7.6e-05
719.668,719.997,719.983,720.011,1,0,0.00657913,0.000273839
718.988,719.964,719.502,720.426,1,0,0.0195148,0.00924347
718.214,720.136,720.133,720.14,1,0,0.0384481,7.6e-05
717.575,719.965,719.831,720.099,1,0,0.0478048,0.0026823
717.244,719.701,719.509,719.893,1,0,0.0491426,0.00384696
717.07,720.075,720.071,720.078,1,0,0.0600931,7.6e-05
717.16,720.162,720.159,720.166,1,0,0.0600495,7.6e-05
717.557,720.091,720.087,720.094,1,0,0.050674,7.6e-05
718.184,720.137,720.133,720.141,1,0,0.0390605,7.6e-05
718.757,720.025,719.919,720.131,1,0,0.0253577,0.0021236
719.539,719.66,719.656,719.664,1,0,0.00241823,7.6e-05
720.3,719.214,719.21,719.218,1,0,0.0217147,7.6e-05
720.961,719.388,719.384,719.392,1,0,0.0314611,7.6e-05
721.587,719.161,719.157,719.165,1,0,0.0485231,7.6e-05
722.161,718.742,718.738,718.746,1,0,0.0683756,7.6e-05
722.731,718.648,718.644,718.652,1,0,0.0816611,7.6e-05
723.18,718.738,718.734,718.741,1,0,0.0888477,7.6e-05
723.447,718.824,718.82,718.828,1,0,0.0924648,7.6e-05
723.499,718.317,718.313,718.32,1,0,0.103647,7.6e-05
723.178,718.235,718.231,718.239,1,0,0.0988593,7.6e-05
722.728,717.791,717.788,717.795,1,0,0.0987343,7.6e-05
722.157,718.458,718.454,718.462,1,0,0.0739825,7.6e-05
721.39,718.424,718.42,718.428,1,0,0.0593186,7.6e-05
720.728,718.732,718.674,718.789,1,0,0.0399229,0.00115227
720.083,718.051,717.794,718.309,1,0,0.0406347,0.00515049
719.328,719.056,718.824,719.289,1,0,0.00543497,0.00464959
718.706,718.978,718.688,719.267,0,0,0.00543261,0.00579147
718.262,718.687,718.683,718.69,1,0,0.00849193,7.6e-05
717.723,719.497,718.714,720.28,1,0,0.0354761,0.0156644
717.481,718.889,718.601,719.177,1,0,0.0281614,0.00575387
717.646,719.148,718.941,719.356,1,0,0.0300484,0.00415289
717.972,719.004,719.001,719.008,1,0,0.0206475,7.6e-05
718.553,718.448,718.445,718.452,1,0,0.00209218,7.6e-05
719.245,718.756,718.752,718.76,1,0,0.00977741,7.6e-05
719.891,718.241,717.889,718.592,1,0,0.0330058,0.00703585
720.731,718.652,718.552,718.752,1,0,0.0415833,0.00200214
721.603,717.867,717.796,717.939,1,0,0.0747128,0.00142776
722.239,717.706,717.702,717.71,1,0,0.090666,7.6e-05
722.872,717.53,717.526,717.534,1,0,0.106837,7.6e-05
723.554,717.535,717.485,717.586,1,0,0.120376,0.00100902
723.974,717.445,717.441,717.449,1,0,0.130585,7.6e-05
724.395,717.423,717.419,717.427,1,0,0.139435,7.6e-05
